"type","value","source"
"hash_sha256","E1FC59C7ECE6E9A7FB262FC8529E3C4905503A1CA44630F9724B2CCC518D0C06","public"
"hash_sha256","ED5DE036EDBBDA52AB0049D2163607038D38A49404A46B6BCFC4BAC26B743832","public"
"hash_sha256","EFF699456ED4C5938D53AFDB8DF0836D7CB953ED933ED1A2899EC43F6F9E540B","public"
"hash_sha256","F19A67B9C8805B335676F0FC17495839327F8135F791AA11D5D9ADBA2C83CC1C","public"
"hash_sha256","F43748A809680A23272EC684A8CCE9AF071AD165C3B01ACDCD7FE501A0949745","public"
"url","http://dropras.xyz","public"
"url","http://pack.nppacks.com/mozbra.php","public"
"url","http://pack.nppacks.com/route.js","public"
"url","http://pack.nppacks.com/token.php","public"
"url","https://calm-wildflower-1349.hellohiall.workers.dev","public"
"url","https://onlineapp.ooraikaoo.info/?auth2=8rf22euu-2nxkebabDjjILlzldhQq2Pz","public"
"url","https://orange-cell-1353.hellohiall.workers.dev/pheno.exe","public"
"url","https://pastebin.com/3jKbe7rN","public"
"url","https://pastebin.com/EBrpRiFi","public"
"url","https://pastebin.com/NUrZTmDn","public"
"url","https://pastebin.com/RKJcXMAm","public"
"url","https://pastebin.com/ikjGHALD","public"
"url","https://pastebin.com/raw/8pYAgF0Z?t=1771833517","public"
"url","https://pastebin.com/yUkbaBH3","public"
"url","https://round-cherry-4418.hellohiall.workers.dev/?t=1769729309","public"
"url","https://trackpipe.dev","public"
"domain","calm-wildflower-1349.hellohiall.workers.dev","public"
"domain","cert.kaspersky.icu","public"
"domain","check.dnsmaps.com","public"
"domain","check.office365-update.com","public"
"domain","dns.dnserver.life","public"
"domain","dns.dnsmap.icu","public"
"domain","erp.kaspersky.icu","public"
"domain","hblnew.ecompk.com","public"
"domain","news.kaspersky.icu","public"
"domain","ns1.group-ib.icu","public"
"domain","ns1.kaspersky.icu","public"
"domain","ns2.group-ib.icu","public"
"domain","ns2.kaspersky.icu","public"
"domain","nslookup.dnserver.life","public"
"domain","orange-cell-1353.hellohiall.workers.dev","public"
"domain","pack.nppacks.com","public"
"domain","round-cherry-4418.hellohiall.workers.dev","public"
"domain","router.dnserver.life","public"
"domain","time.microsofttrends.com","public"
"domain","ww12.dnserver.life","public"
"domain","www.group-ib.icu","public"
"domain","www.kaspersky.icu","public"
